0,5.21562385559082031250
1,4.06732225418090820312
2,3.79556059837341308594
3,3.72545981407165527344
4,3.58164954185485839844
5,3.40749812126159667969
6,3.34765601158142089844
7,3.13342761993408203125
8,3.73457646369934082031
9,3.24200558662414550781
10,3.13813424110412597656
11,4.49393177032470703125
12,3.82738089561462402344
13,3.15977549552917480469
14,2.93585681915283203125
15,2.81787300109863281250
16,2.75201869010925292969
17,2.61067724227905273438
18,2.65817499160766601562
19,2.61900806427001953125
20,2.57604670524597167969
21,2.56307911872863769531
22,2.52485346794128417969
23,2.47449207305908203125
24,2.45721197128295898438
25,2.40212368965148925781
26,2.76628303527832031250
27,2.90634465217590332031
28,2.40005111694335937500
29,2.26618862152099609375
30,2.20454883575439453125
31,2.17249059677124023438
32,2.15465188026428222656
33,2.14433908462524414062
34,2.13827538490295410156
35,2.13471531867980957031
36,2.13267397880554199219
37,2.13157176971435546875
38,2.13105487823486328125
39,2.13090014457702636719
40,2.13096928596496582031
41,2.13117074966430664062
42,3.32440090179443359375
43,5.89079380035400390625
44,3.08720469474792480469
45,2.63453936576843261719
46,2.50124239921569824219
47,2.43404197692871093750
48,2.24269962310791015625
49,2.68834733963012695312
50,2.40844750404357910156
51,2.29605817794799804688
52,2.28982090950012207031
53,2.36360812187194824219
54,2.22689533233642578125
55,2.25146126747131347656
56,2.19749164581298828125
57,2.18460369110107421875
58,2.18471217155456542969
59,2.17791318893432617188
60,4.16878604888916015625
61,3.54324293136596679688
62,3.29123187065124511719
63,2.33179998397827148438
64,2.37412667274475097656
65,2.25991463661193847656
66,2.20123815536499023438
67,2.19473648071289062500
68,2.18876600265502929688
69,2.23113155364990234375
70,2.72745537757873535156
71,3.36845445632934570312
72,2.89413261413574218750
73,2.85828709602355957031
74,2.50052499771118164062
75,2.63826870918273925781
76,2.18317461013793945312
77,2.16244029998779296875
78,2.14968824386596679688
79,2.14168500900268554688
80,2.13668608665466308594
81,2.13304448127746582031
82,2.13111877441406250000
83,2.12993335723876953125
84,2.12924098968505859375
85,2.12891840934753417969
86,2.12880778312683105469
87,2.12885379791259765625
88,2.12900090217590332031
89,2.12921190261840820312
90,2.12946009635925292969
91,2.12972712516784667969
92,2.13000154495239257812
93,2.13027310371398925781
94,2.13053536415100097656
95,2.86931204795837402344
96,4.12943744659423828125
97,5.64386796951293945312
98,2.57160782814025878906
99,2.34977316856384277344
100,2.15579867362976074219
101,2.13183808326721191406
102,2.12835550308227539062
103,2.12848067283630371094
104,3.63257765769958496094
105,3.22126650810241699219
106,3.04847478866577148438
107,3.62951302528381347656
108,2.70154213905334472656
109,2.40057349205017089844
110,2.76192617416381835938
111,3.45329022407531738281
112,2.44030284881591796875
113,2.48364710807800292969
114,2.45133757591247558594
115,2.55006623268127441406
116,2.40553975105285644531
117,2.13957381248474121094
118,2.51475262641906738281
119,2.81847691535949707031
120,2.49843287467956542969
121,2.45952415466308593750
122,2.24254250526428222656
123,2.22528338432312011719
124,2.16021442413330078125
125,3.54098033905029296875
126,2.92406320571899414062
127,2.16661763191223144531
128,2.13689255714416503906
129,5.24415826797485351562
130,2.85367369651794433594
131,3.49815273284912109375
132,2.13581585884094238281
133,2.13003754615783691406
134,2.12768840789794921875
135,2.51670932769775390625
136,2.55301356315612792969
137,2.44930791854858398438
138,2.23542714118957519531
139,2.29636430740356445312
140,2.12888717651367187500
141,2.12791585922241210938
142,2.12763357162475585938
143,2.12723064422607421875
144,2.12712574005126953125
145,2.12711429595947265625
146,2.12718534469604492188
147,2.12732267379760742188
148,2.12749910354614257812
149,2.12770128250122070312
150,5.17799949645996093750
151,3.13210010528564453125
152,2.63143825531005859375
153,2.56129956245422363281
154,2.22535109519958496094
155,2.13609218597412109375
156,2.68784427642822265625
157,3.09123182296752929688
158,2.13034462928771972656
159,2.23380970954895019531
160,2.14876008033752441406
161,1.61077809333801269531
162,2.17285656929016113281
163,2.17076373100280761719
164,1.86908078193664550781
165,1.85444033145904541016
166,1.88765323162078857422
167,1.88430726528167724609
168,1.89810347557067871094
169,1.86805403232574462891
170,1.87587237358093261719
171,1.87493205070495605469
172,1.90390133857727050781
173,1.54950761795043945312
174,2.12625956535339355469
175,2.08470010757446289062
176,1.90873742103576660156
177,1.77403914928436279297
178,1.76902222633361816406
179,1.40829420089721679688
180,2.15109348297119140625
181,1.55059981346130371094
182,1.61588251590728759766
183,1.62513577938079833984
184,1.59918379783630371094
185,1.54987621307373046875
186,1.70249855518341064453
187,1.91653668880462646484
188,1.71307659149169921875
189,1.67080867290496826172
190,1.35420167446136474609
191,1.59379124641418457031
192,1.50385236740112304688
193,1.51488327980041503906
194,1.51381051540374755859
195,1.37094211578369140625
196,1.94882261753082275391
197,1.39304709434509277344
198,2.38889789581298828125
199,1.36687695980072021484
200,1.38352990150451660156
201,1.56524252891540527344
202,2.41741585731506347656
203,1.37297153472900390625
204,1.38548672199249267578
205,1.44661974906921386719
206,1.45936954021453857422
207,1.38965499401092529297
208,1.37810802459716796875
209,1.42715609073638916016
210,1.48992264270782470703
211,1.38754093647003173828
212,1.59438860416412353516
213,1.30008518695831298828
214,1.53801035881042480469
215,1.39337456226348876953
216,1.55602228641510009766
217,1.36756169795989990234
218,1.45691800117492675781
219,1.39793157577514648438
220,1.32395696640014648438
221,1.35383355617523193359
222,1.33024358749389648438
223,1.65894281864166259766
224,1.40923190116882324219
225,1.41346848011016845703
226,1.44008862972259521484
227,1.84635472297668457031
228,1.46419668197631835938
229,1.34465575218200683594
230,1.32032394409179687500
231,1.39402556419372558594
232,1.54899978637695312500
233,1.41700267791748046875
234,1.43170046806335449219
235,1.37184238433837890625
236,1.35167014598846435547
237,1.32476925849914550781
238,1.34383141994476318359
239,1.55379247665405273438
240,1.38512027263641357422
241,1.41014409065246582031
242,1.79133927822113037109
243,1.43541061878204345703
244,1.37906765937805175781
245,1.34445512294769287109
246,1.31274580955505371094
247,1.33613526821136474609
248,1.36012721061706542969
249,1.30754745006561279297
250,1.35720121860504150391
251,1.52513778209686279297
252,1.32877266407012939453
253,1.31490767002105712891
254,1.33874750137329101562
255,1.35769987106323242188
256,1.33640944957733154297
257,1.33320081233978271484
258,1.48533558845520019531
259,1.33127045631408691406
260,1.32604551315307617188
261,1.43101263046264648438
262,1.36370062828063964844
263,1.40787029266357421875
264,1.34203684329986572266
265,1.31330692768096923828
266,1.43538689613342285156
267,1.47074508666992187500
268,1.32662236690521240234
269,1.38984370231628417969
270,1.36094868183135986328
271,1.34383177757263183594
272,1.46404075622558593750
273,1.33349180221557617188
274,1.30318212509155273438
275,1.30048978328704833984
276,1.33707320690155029297
277,1.41076278686523437500
278,1.29730868339538574219
279,1.36332845687866210938
280,1.48214757442474365234
281,1.30318558216094970703
282,1.29772710800170898438
283,1.34567272663116455078
284,1.49208688735961914062
285,1.33170175552368164062
286,1.32738566398620605469
287,1.30789887905120849609
288,1.49056982994079589844
289,1.32694852352142333984
290,1.30338013172149658203
291,1.36409306526184082031
292,1.44311213493347167969
293,1.58059418201446533203
294,1.31807374954223632812
295,1.33286440372467041016
296,1.34923982620239257812
297,1.70280647277832031250
298,1.31738460063934326172
299,1.30267989635467529297
300,1.31383061408996582031
301,1.34889471530914306641
302,1.61602973937988281250
303,1.31756138801574707031
304,1.29565322399139404297
305,1.30121862888336181641
306,1.29370975494384765625
307,1.36300075054168701172
308,1.32376003265380859375
309,1.32766747474670410156
310,1.32631981372833251953
311,1.30753839015960693359
312,1.30879569053649902344
313,1.30428326129913330078
314,1.46010434627532958984
315,1.36833953857421875000
316,1.32441115379333496094
317,1.29971623420715332031
318,1.29145908355712890625
319,1.29477405548095703125
320,1.41450428962707519531
321,1.31880569458007812500
322,1.32286822795867919922
323,1.32288432121276855469
324,1.34509623050689697266
325,1.35633194446563720703
326,1.34487903118133544922
327,1.32406711578369140625
328,1.28853571414947509766
329,1.29832077026367187500
330,1.30327260494232177734
331,1.47526347637176513672
332,1.35617244243621826172
333,1.30386960506439208984
334,1.31962764263153076172
335,1.31468558311462402344
336,1.29929566383361816406
337,1.30141139030456542969
338,1.38756477832794189453
339,1.31863319873809814453
340,1.31229960918426513672
341,1.31201279163360595703
342,1.30922889709472656250
343,1.31837248802185058594
344,1.28132200241088867188
345,1.35964429378509521484
346,1.47519302368164062500
347,1.34748792648315429688
348,1.30203354358673095703
349,1.30693936347961425781
350,1.30000066757202148438
351,1.35486984252929687500
352,1.34482336044311523438
353,1.29960668087005615234
354,1.39884507656097412109
355,1.32339215278625488281
356,1.28227221965789794922
357,1.28938543796539306641
358,1.36264491081237792969
359,1.31066501140594482422
360,1.28272855281829833984
361,1.32533764839172363281
362,1.32278656959533691406
363,1.31124365329742431641
364,1.31178045272827148438
365,1.31008219718933105469
366,1.29052424430847167969
367,1.32162070274353027344
368,1.32300317287445068359
369,1.31654441356658935547
370,1.30812358856201171875
371,1.31164169311523437500
372,1.32623553276062011719
373,1.29913794994354248047
374,1.29785919189453125000
375,1.28889036178588867188
376,1.30676686763763427734
377,1.36421287059783935547
378,1.32289540767669677734
379,1.28743779659271240234
380,1.31698715686798095703
381,1.30683875083923339844
382,1.29052567481994628906
383,1.32958602905273437500
384,1.30207788944244384766
385,1.31247699260711669922
386,1.30991113185882568359
387,1.28525507450103759766
388,1.46024358272552490234
389,1.30490219593048095703
390,1.29271709918975830078
391,1.28722929954528808594
392,1.30134510993957519531
393,1.33307886123657226562
394,1.31298506259918212891
395,1.29856979846954345703
396,1.41208314895629882812
397,1.30037629604339599609
398,1.29326319694519042969
399,1.27982234954833984375
400,1.31202900409698486328
401,1.28315770626068115234
402,1.36322903633117675781
403,1.29791319370269775391
404,1.30641138553619384766
405,1.29882597923278808594
406,1.28787970542907714844
407,1.30637001991271972656
408,1.29803764820098876953
409,1.29570329189300537109
410,1.28831493854522705078
411,1.30185687541961669922
412,1.28472506999969482422
413,1.39371013641357421875
414,1.30899429321289062500
415,1.29666984081268310547
416,1.30990123748779296875
417,1.30207943916320800781
418,1.31800556182861328125
419,1.29980981349945068359
420,1.30413055419921875000
421,1.29907405376434326172
422,1.33905255794525146484
423,1.29862165451049804688
424,1.28986179828643798828
425,1.29649877548217773438
426,1.30044949054718017578
427,1.30295252799987792969
428,1.29063308238983154297
429,1.29898703098297119141
430,1.31533455848693847656
431,1.31920850276947021484
432,1.29745531082153320312
433,1.31325960159301757812
434,1.30083954334259033203
435,1.31136286258697509766
436,1.31689429283142089844
437,1.28556859493255615234
438,1.28447651863098144531
439,1.27993190288543701172
440,1.31530237197875976562
441,1.29375422000885009766
442,1.28865098953247070312
443,1.30146479606628417969
444,1.30271100997924804688
445,1.30017673969268798828
446,1.29068744182586669922
447,1.29162931442260742188
448,1.28454089164733886719
449,1.29287171363830566406
450,1.29425394535064697266
451,1.34033441543579101562
452,1.29930484294891357422
453,1.28563797473907470703
454,1.28716075420379638672
455,1.30258023738861083984
456,1.31318545341491699219
457,1.28787875175476074219
458,1.31515002250671386719
459,1.29960417747497558594
460,1.31911170482635498047
461,1.32272636890411376953
462,1.30689918994903564453
463,1.28482985496520996094
464,1.28343725204467773438
465,1.30318784713745117188
466,1.31570541858673095703
467,1.28722989559173583984
468,1.28162205219268798828
469,1.29014658927917480469
470,1.28436303138732910156
471,1.28710162639617919922
472,1.29054808616638183594
473,1.29135334491729736328
474,1.30719435214996337891
475,1.30599498748779296875
476,1.29186248779296875000
477,1.49647891521453857422
478,1.29826736450195312500
479,1.27863490581512451172
480,1.29415941238403320312
481,1.28567326068878173828
